ID,ID,ID.1,beaching_flag,time_start,time_end,drifter_id,latitude_start,latitude_end,longitude_start,longitude_end,velocity_east,velocity_north,wind10m_abs_mean,wind10m_u_mean,wind10m_v_mean,wind10m_abs_max,wind10m_u_max,wind10m_v_max,wind10m_abs_min,wind10m_u_min,wind10m_v_min,wind10m_abs_std,wind10m_u_std,wind10m_v_std,shore_rmsd,shortest_distance,shortest_distance_e,shortest_distance_n,score_shore_22deg_14km,score_bedrock_22deg_14km,score_wetland_22deg_14km,score_beach_22deg_14km,score_shore_45deg_10km,score_bedrock_45deg_10km,score_wetland_45deg_10km,score_beach_45deg_10km,score_shore_60deg_9km,score_bedrock_60deg_9km,score_wetland_60deg_9km,score_beach_60deg_9km,score_shore_90deg_7km,score_bedrock_90deg_7km,score_wetland_90deg_7km,score_beach_90deg_7km,score_shore_180deg_5km,score_bedrock_180deg_5km,score_wetland_180deg_5km,score_beach_180deg_5km,score_shore_270deg_4km,score_bedrock_270deg_4km,score_wetland_270deg_4km,score_beach_270deg_4km,score_shore_360deg_10km,score_bedrock_360deg_10km,score_wetland_360deg_10km,score_beach_360deg_10km,score_shore_360deg_8km,score_bedrock_360deg_8km,score_wetland_360deg_8km,score_beach_360deg_8km,score_shore_360deg_5km,score_bedrock_360deg_5km,score_wetland_360deg_5km,score_beach_360deg_5km,score_shore_360deg_2km,score_bedrock_360deg_2km,score_wetland_360deg_2km,score_beach_360deg_2km,inproduct_wind_nearest_shore,m2_tidal_elevation_mm,m4_tidal_elevation_mm,s2_tidal_elevation_mm,n2_tidal_elevation_mm,k1_tidal_elevation_mm,k2_tidal_elevation_mm,o1_tidal_elevation_mm,p1_tidal_elevation_mm,q1_tidal_elevation_mm
297,310,605,False,2015-08-26 19:00:00,2015-08-27 19:00:00,300234061502400,12.88847,12.8712,122.13373,122.15025,0.2359,-0.1002,1.699150562286377,0.7235164046287537,-0.3803015947341919,3.0672552585601807,2.33505654335022,1.4525916576385498,0.7510001063346863,-0.8791570067405701,-2.46242094039917,0.662535548210144,0.958480954170227,1.31881582736969,7395.9883,6224.169,5010.2676,-3692.8982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.212244,10.632211,0.0,0.0,3.9287126,1.2266178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8080477732318503,39,1,-132,19,-307,-43,-280,-106,-48
298,311,301,False,2015-08-27 07:00:00,2015-08-28 07:00:00,300234060651110,-43.74443,-43.58875,146.16682,146.17236,0.2642,-0.0021,10.403339385986328,0.0857891365885734,9.632966995239258,13.458765029907228,5.722982406616211,13.188732147216797,6.00139045715332,-2.9253406524658203,1.9797837734222408,2.075412511825561,3.0719783306121826,3.2091076374053955,906.39307,15757.391,-9531.62,-12547.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.722651119796305,85,0,-45,11,6,-15,-48,-7,-18
299,312,606,True,2015-08-27 19:00:00,2015-08-28 19:00:00,300234061502400,12.8712,12.88256,122.15025,122.00469,-0.4639,0.0913,2.526280403137207,-0.4315969944000244,-1.6594430208206177,4.092010021209717,3.551043748855591,-0.2413187026977539,0.840807318687439,-2.5896387100219727,-2.6592841148376465,0.7045172452926636,1.8722097873687744,0.658210039138794,6914.2817,7884.0986,7031.7183,3565.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.121618,0.84529185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.135435004830607,38,1,-134,19,-307,-43,-281,-106,-48
300,313,710,False,2015-08-27 20:00:00,2015-08-28 20:00:00,300234061619040,66.66392,66.72295,12.67269,12.64893,-0.0382,0.0793,9.437973976135254,-2.8991239070892334,4.688838958740234,17.4446964263916,7.448384284973144,17.020328521728516,3.585280418395996,-6.5391998291015625,-4.776949882507324,5.009105205535889,4.314434051513672,8.072298049926758,17368.145,3772.3726,1780.6666,3325.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2110571,0.0,0.0,0.0,30.423347,0.0,0.0,0.0,13.894504,0.0,0.0,0.0,1.8868616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.765133875411089,690,-4,279,90,-82,74,23,-19,17
301,314,711,False,2015-08-28 20:00:00,2015-08-29 20:00:00,300234061619040,66.72295,66.77249,12.64893,12.87761,0.263,0.1508,14.979619026184082,11.133262634277344,9.769013404846191,17.369138717651367,13.46011447906494,15.028343200683594,12.081666946411133,7.448384284973144,6.814601898193359,1.7163000106811523,1.7359185218811035,2.222187757492065,17319.305,1465.5374,1460.957,-115.77755,0.0,0.0,0.0,0.0,0.38730663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.124327,0.0,0.0,0.0,32.580204,0.0,0.0,0.0,20.24212,0.0,0.0,0.0,10.616564,0.0,0.0,0.0,2.1772342,0.0,0.0,0.0,10.326714535504358,734,-14,269,85,-95,78,26,-21,19
302,315,688,False,2015-09-02 16:00:00,2015-09-03 16:00:00,300234061519840,57.79476,57.66766,-2.41264,-1.9009,0.298,-0.2478,14.894469261169434,4.35991096496582,-14.1691312789917,16.22511100769043,7.123869895935059,-12.082260131835938,12.713419914245604,2.0696823596954346,-15.758975982666016,0.9901357293128968,1.568220853805542,0.7701510787010193,599.2341,23943.795,-11048.57,21242.277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.582291584949292,1032,8,345,159,-101,105,89,-32,38
303,316,290,False,2015-09-06 19:00:00,2015-09-07 19:00:00,300234060450620,-23.81494,-24.70282,47.66571,47.30987,-0.4999,-0.7443,7.109706401824951,-5.543461799621582,-4.284594535827637,7.944568157196045,-4.20827579498291,-1.923988342285156,6.219781398773193,-6.386654853820801,-6.222824096679688,0.6193388104438782,0.5174275636672974,1.2554103136062622,1448.3584,10543.998,10329.67,-2115.1436,0.0,0.0,0.0,0.07066275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.571282912177157,-36,1,-31,-2,-21,-9,14,-6,5
304,317,295,False,2015-09-13 13:00:00,2015-09-14 13:00:00,300234060526170,32.67597,32.60404,-16.47669,-16.48964,-0.0176,-0.2893,3.40805721282959,-0.058786317706108,3.307150363922119,6.15751314163208,1.6457760334014893,6.122706413269043,0.8532056212425232,-0.8769587278366089,0.6674232482910156,1.8544683456420896,0.7773637771606445,1.873208999633789,521.0686,13611.444,7050.754,11642.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7984171390089982,504,-5,93,135,35,32,26,12,-5
305,318,666,False,2015-09-14 07:00:00,2015-09-15 07:00:00,300234061514840,60.70279,60.56052,-42.57989,-42.78614,-0.4529,-0.8328,9.211978912353516,-8.003035545349121,1.1838279962539673,11.75405979156494,-4.600580215454102,6.548048973083496,4.956772327423096,-11.596673011779783,-7.597240447998047,2.0451982021331787,2.3595638275146484,4.245684623718262,12739.664,22613.428,22557.559,1588.611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.900098260585285,-641,-3,-77,-157,-117,-20,-17,-36,7
306,319,667,False,2015-09-15 07:00:00,2015-09-16 07:00:00,300234061514840,60.56052,60.49465,-42.78614,-43.02215,-0.049,-0.2225,4.907150745391846,-1.1894073486328125,2.707796096801758,10.765717506408691,2.332308530807495,10.736387252807615,0.5360861420631409,-4.768399238586426,-2.420474052429199,2.904816150665283,2.3123600482940674,4.292346000671387,7571.044,8988.155,8506.59,-2902.559,0.008198436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.621096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.000114381440455,-636,-3,-72,-158,-118,-18,-17,-36,6
307,320,668,False,2015-09-16 07:00:00,2015-09-17 07:00:00,300234061514840,60.49465,60.53973,-43.02215,-43.02399,-0.0795,0.0152,5.727543830871582,-2.690669059753418,3.680422782897949,10.750473022460938,-0.5118978023529053,10.66675853729248,3.35266375541687,-4.79128360748291,-4.162713050842285,2.048689365386963,1.141862392425537,3.861712694168091,9522.273,2184.345,2089.1328,-637.8765,6.597067,0.0,0.0,0.0,9.606583,0.0,0.0,0.0,8.466111,0.0,0.0,0.0,10.778494,0.0,0.0,0.0,8.36301,0.0,0.0,0.0,3.6093562,0.0,0.0,0.0,41.291866,0.0,0.0,0.0,23.030827,0.0,0.0,0.0,8.36301,0.0,0.0,0.0,0.2080564,0.0,0.0,0.0,-3.648151013557535,-625,-3,-67,-158,-119,-15,-18,-36,6
308,321,669,False,2015-09-17 07:00:00,2015-09-18 07:00:00,300234061514840,60.53973,60.52394,-43.02399,-43.07691,0.0018,0.001,8.952971458435059,2.252713918685913,-8.413778305053711,10.02484130859375,4.670877456665039,-4.162713050842285,5.00787353515625,-2.7839934825897217,-9.439382553100586,1.2866251468658447,2.135584831237793,1.1764341592788696,11844.686,4609.7314,-3681.6694,2773.9746,3.488646,0.0,0.0,0.0,5.210157,0.0,0.0,0.0,5.586584,0.0,0.0,0.0,4.022421,0.0,0.0,0.0,0.16818011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.47654,0.0,0.0,0.0,11.623058,0.0,0.0,0.0,0.16818011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.862298973263044,0,0,0,0,0,0,0,0,0
309,322,356,False,2015-09-17 09:00:00,2015-09-18 09:00:00,300234060758420,54.75612,54.66574,-164.82835,-164.79597,-0.2184,-0.286,4.795538902282715,4.057662487030029,-0.7325447201728821,8.587662696838379,5.858688354492188,2.686664581298828,2.004019021987915,1.8702609539031985,-6.278831481933594,1.8084009885787964,1.2859684228897097,2.7590839862823486,836.8689,19909.543,-18462.338,7451.979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.036900489477133,92,5,44,132,275,14,116,81,17
310,323,608,False,2015-09-18 02:00:00,2015-09-19 02:00:00,300234061503340,45.34693,45.28607,142.33376,142.3536,0.2838,-0.423,8.703314781188965,-7.941138744354248,3.462574481964112,9.813311576843262,-7.125494003295898,5.418848037719727,7.442593574523926,-8.723044395446777,2.0675716400146484,0.7698633670806885,0.4856014549732208,1.026388168334961,140.42052,15644.072,11918.532,10133.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8071356356491584,-142,-5,-62,-16,101,-20,121,29,22
311,324,670,False,2015-09-18 07:00:00,2015-09-19 07:00:00,300234061514840,60.52394,60.51992,-43.07691,-43.06614,-0.0597,-0.0324,8.344038963317871,5.989761352539063,-5.614327430725098,9.2583646774292,7.33091926574707,-3.7086105346679688,6.7215752601623535,4.019216537475586,-8.340456008911133,0.6749759316444397,1.0279686450958252,1.2743427753448486,11749.11,829.3933,-206.38634,803.3044,3.241469,0.0,0.0,0.0,10.654199,0.0,0.0,0.0,17.18971,0.0,0.0,0.0,17.882828,0.0,0.0,0.0,19.088171,0.0,0.0,0.0,15.025957,0.0,0.0,0.0,56.369503,0.0,0.0,0.0,34.929455,0.0,0.0,0.0,19.696812,0.0,0.0,0.0,5.658119,0.0,0.0,0.0,-6.928219293026546,0,0,0,0,0,0,0,0,0
312,325,291,False,2015-09-18 11:00:00,2015-09-19 11:00:00,300234060450620,-25.47514,-25.41562,44.81837,44.84291,0.1045,0.2278,4.62633228302002,-0.2296130508184433,4.010403633117676,7.724055290222168,3.7206294536590576,7.447172164916992,0.9134759902954102,-2.9398255348205566,-0.2544050216674804,2.077455520629883,2.2073771953582764,2.1702985763549805,140.15402,13448.343,-8344.843,-10546.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.002472408304436,148,3,-134,46,-29,-26,17,-5,5
313,326,609,False,2015-09-19 02:00:00,2015-09-20 02:00:00,300234061503340,45.28607,45.153,142.3536,142.49178,0.0454,-0.1468,5.263791084289551,-2.042625665664673,2.2125821113586426,9.745220184326172,4.095498085021973,5.426416397094727,0.9731125831604004,-8.099716186523438,-2.382631301879883,2.921383857727051,4.648475170135498,2.359199047088623,188.08284,12068.819,8659.988,8406.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0753903494919376,-145,-5,-63,-17,105,-21,128,31,24
314,327,429,False,2015-09-19 07:00:00,2015-09-20 07:00:00,300234060953900,-35.69105,-35.61517,173.3248,173.36423,0.1386,0.0097,5.987123012542725,4.873088836669922,2.192904233932495,8.793534278869629,8.251744270324707,8.762555122375488,3.9193177223205566,-0.7374727725982666,-0.4057722091674804,1.421997308731079,1.8577327728271484,2.4208924770355225,629.94446,14864.57,-12864.191,-7447.6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.316023886568709,185,9,188,-16,65,45,5,17,-4
315,328,671,True,2015-09-19 07:00:00,2015-09-20 07:00:00,300234061514840,60.51992,60.51764,-43.06614,-43.0549,0.0159,0.008,5.041477203369141,3.802708387374878,-2.396557569503784,8.381680488586426,6.960409164428711,2.9106884002685547,1.2773735523223877,-0.3015789985656738,-4.918037414550781,2.600940227508545,2.4075326919555664,2.4861793518066406,11036.415,148.67001,-123.78728,82.33762,5.668266,0.0,0.0,0.0,8.145359,0.0,0.0,0.0,9.200936,0.0,0.0,0.0,12.971186,0.0,0.0,0.0,14.84468,0.0,0.0,0.0,17.137447,0.0,0.0,0.0,63.026295,0.0,0.0,0.0,43.92343,0.0,0.0,0.0,25.42813,0.0,0.0,0.0,10.537526,0.0,0.0,0.0,-4.49353408278472,0,0,0,0,0,0,0,0,0
316,329,636,False,2015-09-19 11:00:00,2015-09-20 11:00:00,300234061507390,42.05154,42.08777,142.72496,142.8446,0.5161,0.3463,6.034627914428711,3.6259970664978014,-2.131664514541626,8.702779769897461,8.189629554748535,-0.5707626342773438,1.1415767669677734,-6.091336250305176,-5.190498352050781,2.270336627960205,4.7559919357299805,1.1224323511123655,444.62357,16654.54,-9463.492,-13704.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3062822922723207,-302,1,-111,-35,206,-33,184,68,38
317,330,292,False,2015-09-19 11:00:00,2015-09-20 11:00:00,300234060450620,-25.41562,-25.34326,44.84291,44.81128,-0.1308,0.2375,7.959760665893555,-5.324556350708008,5.757365703582764,9.885584831237791,-2.9398255348205566,7.613676071166992,6.572040557861328,-7.511260032653809,4.206394195556641,0.8581073880195618,1.2687344551086426,0.9931160807609558,1121.6936,5810.7275,-3198.0977,-4851.4663,1.7991192,0.0,0.0,1.5979981,0.91348916,0.0,0.0,0.8796406,0.972305,0.0,0.0,0.5911125,0.5001222,0.0,0.0,0.053732418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.753143,0.01098219,0.0,28.319794,11.169922,0.0,0.0,9.673141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8763940450000371,155,3,-134,47,-28,-26,17,-5,5
318,331,610,False,2015-09-20 02:00:00,2015-09-21 02:00:00,300234061503340,45.153,44.82375,142.49178,142.75282,0.3763,-0.683,6.023877143859863,5.5069661140441895,-0.7437458038330078,8.939828872680664,8.541613578796387,3.458639144897461,2.0919129848480225,1.6283400058746338,-3.371061325073242,2.210378408432007,2.44713830947876,2.0747430324554443,517.5337,10541.769,7526.6445,7380.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411137498595969,-154,-5,-66,-18,115,-22,146,34,27
319,332,430,False,2015-09-20 07:00:00,2015-09-21 07:00:00,300234060953900,-35.61517,-35.29357,173.36423,173.05869,-0.1741,0.31,9.598306655883787,-1.9670851230621336,9.268728256225586,12.309224128723145,0.9221923351287842,12.024524688720703,5.977577686309815,-4.79128360748291,5.394629001617432,2.374478340148926,1.45802640914917,2.4209604263305664,2181.7778,6102.8906,-4439.5327,-4187.5796,0.93905044,1.5021248,0.0,0.058007073,2.255875,18.866236,0.0,0.0,1.1154311,12.934043,0.0,0.0,0.45662397,5.2991977,0.0,0.12541175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.700348,104.31627,0.0,19.20689,4.269352,22.069508,0.0,9.275858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.92890998072926,179,9,187,-18,65,45,5,17,-4
320,333,672,False,2015-09-20 07:00:00,2015-09-21 07:00:00,300234061514840,60.51764,60.52659,-43.0549,-43.01842,-0.0033,0.001,5.904127597808838,-2.4524526596069336,4.873077392578125,8.811110496520996,-0.1152346134185791,5.86689567565918,2.926270008087158,-7.644207954406738,2.9106884002685547,1.3897045850753784,2.5416452884674072,0.7540767788887024,10826.547,179.6369,106.97803,-144.30911,5.64508,0.0,0.0,0.0,5.5280046,0.0,0.0,0.0,5.4549866,0.0,0.0,0.0,6.9970355,0.0,0.0,0.0,12.394716,0.0,0.0,0.0,14.971967,0.0,0.0,0.0,63.124184,0.0,0.0,0.0,45.208817,0.0,0.0,0.0,25.095785,0.0,0.0,0.0,8.220951,0.0,0.0,0.0,-5.375220857239438,0,0,0,0,0,0,0,0,0
321,334,637,False,2015-09-20 11:00:00,2015-09-21 11:00:00,300234061507390,42.08777,42.03625,142.8446,142.99445,0.2026,-0.1508,3.878722906112671,2.738909959793091,-1.6767748594284058,8.455018043518066,6.570284843444824,1.875335693359375,1.2645007371902466,1.11834454536438,-5.783859252929688,2.467698335647583,1.7204549312591553,2.803722381591797,799.1024,7304.5674,-2731.669,-6774.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1166115,15.307779,2.082501,19.08221,0.11649696,0.07947562,0.0,0.13054699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308486841861151,-302,1,-111,-35,206,-34,186,68,38
322,335,611,False,2015-09-21 02:00:00,2015-09-22 02:00:00,300234061503340,44.82375,44.70525,142.75282,142.92899,0.1433,-0.3216,2.502469062805176,1.6061094999313354,1.5259791612625122,4.811288833618164,4.806004524230957,2.7926225662231445,1.401074767112732,-0.640486478805542,-0.6585559844970703,0.99165940284729,1.2820605039596558,0.8329835534095764,720.53644,6037.719,5468.681,2558.8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.413809,0.0,106.8401,5.297052,3.6158295,0.0,26.885187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.101457841972449,-164,-5,-69,-19,129,-23,171,39,32
323,336,673,False,2015-09-21 07:00:00,2015-09-22 07:00:00,300234061514840,60.52659,60.52846,-43.01842,-43.01538,0.018,0.0407,8.336507797241211,-7.6507463455200195,1.3020764589309692,8.979743003845215,-6.345244407653809,5.034374237060547,7.305312633514404,-8.629327774047852,-3.984099388122559,0.4804561138153076,0.6717380285263062,3.007932424545288,11414.538,2169.7317,-1481.5511,1585.1631,0.0,0.0,0.0,0.0,1.8953717,0.0,0.0,0.0,3.9475014,0.0,0.0,0.0,3.235399,0.0,0.0,0.0,1.8267853,0.0,0.0,0.0,1.8044448,0.0,0.0,0.0,40.116962,0.0,0.0,0.0,19.531374,0.0,0.0,0.0,8.10766,0.0,0.0,0.0,0.34695333,0.0,0.0,0.0,6.175406678178039,0,0,0,0,0,0,0,0,0
324,337,658,False,2015-09-21 10:00:00,2015-09-22 10:00:00,300234061509020,30.77568,30.93014,129.80402,129.91016,0.2474,0.0651,6.669427394866943,-6.307060718536377,-1.6972399950027466,9.898711204528809,-4.269300937652588,0.9156656265258788,4.366391658782959,-9.684189796447754,-3.711638450622559,1.5470926761627195,1.4448455572128296,1.4586102962493896,1431.9104,13258.228,-11946.028,-5750.914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.419033544681692,396,-7,252,66,72,73,111,29,30
325,338,638,False,2015-09-21 11:00:00,2015-09-22 11:00:00,300234061507390,42.03625,41.86076,142.99445,143.16603,0.1626,-0.2783,5.744177341461182,5.29132890701294,-1.4279873371124268,8.480565071105957,8.34546184539795,2.3809022903442383,2.5672223567962646,1.822312593460083,-3.174283981323242,1.930883526802063,2.07419753074646,1.5441110134124756,853.1892,6863.7744,-1820.7416,-6617.8774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.421035,76.89639,0.0,0.0,1.2039108,8.194156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0267924531579855,-302,1,-111,-35,208,-34,186,69,38
326,339,612,False,2015-09-22 02:00:00,2015-09-23 02:00:00,300234061503340,44.70525,44.5453,142.92899,143.08025,0.3576,-0.3825,3.619759321212769,2.959559440612793,-0.6928863525390625,5.31134033203125,5.244077682495117,1.7421321868896484,0.5871807336807251,-0.5696537494659424,-4.012859344482422,1.0533571243286133,1.1708282232284546,1.8979718685150144,554.22815,8597.096,7256.2495,4610.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4586716,0.0,14.848919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.126384999943982,-165,-5,-70,-20,132,-23,178,41,34
327,340,431,True,2015-09-22 06:00:00,2015-09-23 06:00:00,300234060953900,-35.03857,-34.93394,173.04387,173.11075,0.1379,0.1011,7.930291652679443,6.001530647277832,5.151109218597412,8.911630630493164,6.9157304763793945,6.045509338378906,6.70811653137207,4.876837730407715,3.720504760742188,0.6715250015258789,0.5006948709487915,0.7331323623657227,4226.5474,12972.455,-11764.912,-5465.4766,1.3851544,1.9064904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.613111527254607,71,10,162,-42,68,39,6,17,-3
328,341,674,False,2015-09-22 07:00:00,2015-09-23 07:00:00,300234061514840,60.52846,60.52085,-43.01538,-43.03567,0.1787,0.0548,4.155030727386475,-1.6952183246612549,-1.739198923110962,8.215535163879395,2.7671120166778564,5.440039157867432,0.7288012504577637,-7.22792911529541,-4.205096244812012,2.261946439743042,3.062695503234864,2.664958000183105,11229.302,2310.82,-1143.1399,2008.2631,12.080213,0.0,0.0,0.0,13.4996,0.0,0.0,0.0,9.907481,0.0,0.0,0.0,5.6238723,0.0,0.0,0.0,3.411483,0.0,0.0,0.0,4.2864585,0.0,0.0,0.0,38.707436,0.0,0.0,0.0,18.19253,0.0,0.0,0.0,7.000694,0.0,0.0,0.0,0.20477118,0.0,0.0,0.0,-0.672876820513026,-627,-3,-68,-158,-120,-16,-18,-36,6
329,342,613,False,2015-09-23 02:00:00,2015-09-24 02:00:00,300234061503340,44.5453,44.57055,143.08025,143.10847,0.0852,-0.0412,1.9843195676803589,-1.327542066574097,0.9966773986816406,2.7895302772521973,0.3533511161804199,1.9570741653442385,0.5301148891448975,-2.724058151245117,-0.7251577377319336,0.5203267931938171,0.8439049124717712,0.8604390621185303,1041.6681,2700.333,1880.0748,1938.3282,0.0011268179,0.0,0.05509099,0.0,0.0,0.0,0.0,0.0,0.10695858,0.0,0.0,0.048132658,0.688455,0.0,0.0,1.3505373,4.8487587,32.65753,0.0,0.048649624,4.2587743,33.96942,0.0,0.0,50.852795,140.5383,18.791286,24.97075,29.89926,115.05105,8.814717,10.697479,9.256183,64.076515,0.44857728,0.048649624,0.0,0.0,0.0,0.0,-0.2088595988815199,0,0,0,0,0,0,0,0,0
